$id	$type	$context	name	description	code	hierarchyID
https://apqc.org.ai/Process/19072	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze customer complaints and response/redressal	Analyzing complaint logs to provide input for continuous service improvement and customer profiling.	19072	6.2.3.5
https://apqc.org.ai/Process/20094	https://apqc.org.ai/Process	https://apqc.org.ai	Process returns	Acquiring returns and identify if the returns are scraped or salvaged.	20094	6.2.4
https://apqc.org.ai/Process/10364	https://apqc.org.ai/Process	https://apqc.org.ai	Authorize return	Approving and carrying forward the requests by the customers to return the product. This is part of the process of returning a product in order to receive a refund, replacement, or repair during the product's warranty period.	10364	6.2.4.1
https://apqc.org.ai/Process/20095	https://apqc.org.ai/Process	https://apqc.org.ai	Process return and record reason	Notating the reason for the return of the product.	20095	6.2.4.2
https://apqc.org.ai/Process/12840	https://apqc.org.ai/Process	https://apqc.org.ai	Report Incidents, Adverse Events and Corrective Action Preventive Action (CAPA)	Notifying all stakeholders, legal, and industry regulatory bodies of the incidents and risks related to a return or recall, if needed. 	12840	6.2.5
https://apqc.org.ai/Process/12841	https://apqc.org.ai/Process	https://apqc.org.ai	Identify incidents and adverse events	Identify incidents and adverse events	12841	6.2.5.1
https://apqc.org.ai/Process/12842	https://apqc.org.ai/Process	https://apqc.org.ai	Investigate incidents and adverse events	Investigate incidents and adverse events	12842	6.2.5.2
https://apqc.org.ai/Process/12843	https://apqc.org.ai/Process	https://apqc.org.ai	Resolve incidents and adverse events	Resolve incidents and adverse events	12843	6.2.5.3
https://apqc.org.ai/Process/12844	https://apqc.org.ai/Process	https://apqc.org.ai	Report Corrective Action Preventive Action (CAPA)	Report Corrective Action Preventive Action (CAPA)	12844	6.2.5.4
https://apqc.org.ai/Process/17705	https://apqc.org.ai/Process	https://apqc.org.ai	Capture and report adverse events	Capture and report adverse events	17705	6.2.5.5
https://apqc.org.ai/Process/12845	https://apqc.org.ai/Process	https://apqc.org.ai	Perform and report trending analytics	Perform and report trending analytics	12845	6.2.5.6
https://apqc.org.ai/Process/12658	https://apqc.org.ai/Process	https://apqc.org.ai	Service products after sales	Assigning post-sales policies and paying claims on purchased products.  This is a process that is an administrative function focused on creating rules (claim codes). This group ensures that claims are valid and are processed quickly.  As well as to quickly determine responsibility for claim settlement. 	12658	6.3
https://apqc.org.ai/Process/20605	https://apqc.org.ai/Process	https://apqc.org.ai	Register products	Filing product registrations.	20605	6.3.1
https://apqc.org.ai/Process/12669	https://apqc.org.ai/Process	https://apqc.org.ai	Process warranty claims	Identifying, investigating, and processes warranty claims. This process includes: receipt and validation of a warranty claim; definition and diagnosis /root cause analysis of an issue and recommendation for corrective action; the determination of responsibility for settlement of the claim; the transaction being approved or denied; and the originator being notified and payment authorized. In the case of a recurring event, further investigation (definition and diagnosis or root cause analysis) is performed, and a recommendation for corrective action is made and implemented in production/design. It ends when the claim is closed.	12669	6.3.2
https://apqc.org.ai/Process/19655	https://apqc.org.ai/Process	https://apqc.org.ai	Receive warranty claim	Receive warranty claim	19655	6.3.2.1
https://apqc.org.ai/Process/12671	https://apqc.org.ai/Process	https://apqc.org.ai	Validate warranty claim	Ensuring that the claim falls within the parameters of the warranty in question. After validation is made, the claim must be investigated.	12671	6.3.2.2
https://apqc.org.ai/Process/19656	https://apqc.org.ai/Process	https://apqc.org.ai	Investigate warranty issues	Investigate warranty issues	19656	6.3.2.3
https://apqc.org.ai/Process/19657	https://apqc.org.ai/Process	https://apqc.org.ai	Define issue	Define issue	19657	6.3.2.3.1
https://apqc.org.ai/Process/12677	https://apqc.org.ai/Process	https://apqc.org.ai	Schedule field service	Scheduling additional investigative field service. This is performed for high priority claims or claims that require additional investigation. Field service engineers will gather additional information, perform further investigation, and qualify the definition of the issue.	12677	6.3.2.3.2
https://apqc.org.ai/Process/12678	https://apqc.org.ai/Process	https://apqc.org.ai	Request and receive defective part	Requesting receipt of a defective part for further investigation.	12678	6.3.2.3.3
https://apqc.org.ai/Process/19658	https://apqc.org.ai/Process	https://apqc.org.ai	Investigate issue/perform root cause analysis	Investigate issue/perform root cause analysis	19658	6.3.2.3.4
https://apqc.org.ai/Process/19659	https://apqc.org.ai/Process	https://apqc.org.ai	Receive investigation result and recommendation for corrective action	Receive investigation result and recommendation for corrective action	19659	6.3.2.3.5
https://apqc.org.ai/Process/19660	https://apqc.org.ai/Process	https://apqc.org.ai	Determine responsible party	Determine responsible party	19660	6.3.2.4
https://apqc.org.ai/Process/19654	https://apqc.org.ai/Process	https://apqc.org.ai	Manage pre-authorizations	Manage pre-authorizations	19654	6.3.2.5
https://apqc.org.ai/Process/12668	https://apqc.org.ai/Process	https://apqc.org.ai	Approve or reject warranty claim	Following Defining issue [20098], an approval or rejection with be made against the warranty claim. If it is deemed that the claim falls within the warranty parameters, the claim will be approved. If the claim is deemed to fall outside warranty parameters, the claim with be rejected.	12668	6.3.2.6
https://apqc.org.ai/Process/19661	https://apqc.org.ai/Process	https://apqc.org.ai	Notify originator of approve/reject decision	Notify originator of approve/reject decision	19661	6.3.2.7
https://apqc.org.ai/Process/19662	https://apqc.org.ai/Process	https://apqc.org.ai	Authorize payment	Authorize payment	19662	6.3.2.8
https://apqc.org.ai/Process/19663	https://apqc.org.ai/Process	https://apqc.org.ai	Close claim	Close claim	19663	6.3.2.9
https://apqc.org.ai/Process/12667	https://apqc.org.ai/Process	https://apqc.org.ai	Reconcile warranty transaction disposition	Assuring that the warranty transaction has been completed.	12667	6.3.2.10
https://apqc.org.ai/Process/19664	https://apqc.org.ai/Process	https://apqc.org.ai	Manage supplier recovery	Manage supplier recovery	19664	6.3.3
https://apqc.org.ai/Process/19665	https://apqc.org.ai/Process	https://apqc.org.ai	Create supplier recovery claims	Create supplier recovery claims	19665	6.3.3.1
https://apqc.org.ai/Process/19681	https://apqc.org.ai/Process	https://apqc.org.ai	Manage customer self-service materials	Manage customer self-service materials	19681	6.3.4
https://apqc.org.ai/Process/19682	https://apqc.org.ai/Process	https://apqc.org.ai	Update the FAQ list	Update the FAQ list	19682	6.3.4.1
https://apqc.org.ai/Process/20108	https://apqc.org.ai/Process	https://apqc.org.ai	Negotiate recoveries with suppliers	Arranging the returns of recalled products to suppliers.	20108	6.3.4.2
https://apqc.org.ai/Process/10218	https://apqc.org.ai/Process	https://apqc.org.ai	Service products	Validating specific service requirements for individual customers. Determine and schedule resource to fulfill these requirements. Provide service to specific individual customers. Ensure the quality of service delivery.	10218	6.3.5
https://apqc.org.ai/Process/10320	https://apqc.org.ai/Process	https://apqc.org.ai	Confirm specific service requirements for individual customer	Acquiring or soliciting information about specific service requirements for individual customers through the customer service function. Obtain information about customer specific requests, process these requests, and create customer profiles to generate a service order.	10320	6.3.5.1
https://apqc.org.ai/Process/10324	https://apqc.org.ai/Process	https://apqc.org.ai	Process customer request	Soliciting or acquiring information using various sources such as databases, customer interactions, and customer request forms. Hand them further up the hierarchy to deal with them. Categorize the user's request, determining if the request is supportable and prioritizing the request.	10324	6.3.5.1.1
https://apqc.org.ai/Process/10325	https://apqc.org.ai/Process	https://apqc.org.ai	Create customer profile	Documenting the individual customer service requirements solicited, along with personal information of the customers, in order to generate customized profiles that hasten the delivery process.	10325	6.3.5.1.2
https://apqc.org.ai/Process/10326	https://apqc.org.ai/Process	https://apqc.org.ai	Generate service order	Designing a short-term agreement between the service provider and customer. One-time services are ordered by the service recipient and resource-related billing is performed upon completion. Use the service order to document service and customer service work.	10326	6.3.5.1.3
https://apqc.org.ai/Process/10321	https://apqc.org.ai/Process	https://apqc.org.ai	Identify and schedule resources to meet service requirements	Determining and scheduling the resources required to fulfill customer service requirements. Create a detailed schedule about the service orders and development of these service orders. 	10321	6.3.5.2
https://apqc.org.ai/Process/10327	https://apqc.org.ai/Process	https://apqc.org.ai	Create resourcing plan and schedule	Developing a plan for sourcing and deploying the resources required to fulfill customer service needs. Document a detailed summary of all types of resources (equipment, finance, personnel, time, etc.) required to complete customer service requests and procure these resources. Identify and assess various sources in order to effectively create a resourcing plan.	10327	6.3.5.2.1
https://apqc.org.ai/Process/10328	https://apqc.org.ai/Process	https://apqc.org.ai	Create service order fulfillment schedule	Designing a detailed summary of customer service order requirements, along with information concerning the timing and duration for these services. Categorize the customer needs. Monitor the services delivered.	10328	6.3.5.2.2
https://apqc.org.ai/Process/10322	https://apqc.org.ai/Process	https://apqc.org.ai	Provide service to specific customers	Dispatching resources for managing and fulfilling daily service requirements. Manage the progress of order fulfillment. Complete order blocks. 	10322	6.3.5.3
https://apqc.org.ai/Process/10330	https://apqc.org.ai/Process	https://apqc.org.ai	Organize daily service order fulfillment schedule	Laying out a daily plan of specific service orders that need to be fulfilled. Document and systematically order these activities to ensure high effectiveness and efficiency.	10330	6.3.5.3.1
https://apqc.org.ai/Process/10331	https://apqc.org.ai/Process	https://apqc.org.ai	Execute product repair	Dispatching and delivering the resources needed for the specific service requirements from the source/warehouse. Manage the dispatch, transportation, and delivery of the services.	10331	6.3.5.3.2
https://apqc.org.ai/Process/10332	https://apqc.org.ai/Process	https://apqc.org.ai	Manage service order fulfillment	Handling and managing orders fulfilled, along with the orders are not or partially fulfilled to track the order fulfillment progress. Use electronic devices such as trackers and GPS in order track and ensure delivery of the orders.	10332	6.3.5.3.3
https://apqc.org.ai/Process/10323	https://apqc.org.ai/Process	https://apqc.org.ai	Ensure quality of service	Guaranteeing the quality of service provided to customers. Identify the successful and unsuccessful orders along with the service failures. Collect customer feedback. Process the feedback to ensure the quality of service in the future. 	10323	6.3.5.4
https://apqc.org.ai/Process/10334	https://apqc.org.ai/Process	https://apqc.org.ai	Identify completed service orders for feedback	Determining the service orders that have been successfully delivered. Identify the service orders completed and delivered to the customer. Leverage communication systems to ensure coordination with the customers in order to avoid mishaps.	10334	6.3.5.4.1
https://apqc.org.ai/Process/10335	https://apqc.org.ai/Process	https://apqc.org.ai	Identify incomplete service orders and service failures	Determining orders which have not been completed or delivered. Identify the service orders that are partially or entirely incomplete, as well as the orders that have not been delivered to the customer. Use techniques such as project trackers to recognize the progress of the service orders.	10335	6.3.5.4.2
https://apqc.org.ai/Process/10336	https://apqc.org.ai/Process	https://apqc.org.ai	Solicit customer feedback on services delivered	Obtaining and procuring customer reviews or feedback on the services delivered. Design a customer feedback form, or communicate with the customer through the phone or online.	10336	6.3.5.4.3
https://apqc.org.ai/Process/10337	https://apqc.org.ai/Process	https://apqc.org.ai	Process customer feedback on services delivered	Assessing and incorporating customer reviews/feedback into the service plan to ensure high quality of service. 	10337	6.3.5.4.4
https://apqc.org.ai/Process/19671	https://apqc.org.ai/Process	https://apqc.org.ai	Manage product recalls and regulatory audits	Managing effective product recalls. To effectively manage product recalls, develop and initiate a clearly defined recall strategy while assessing the likelihood and consequences of occurrence of any hazards.  As part of the process, develop and manage recall related communications and submit the required regulatory reporting.  Monitoring effectiveness and reviewing and terminating the strategy are necessary components as well.  In order to define a cross functional/end-to-end manage recalls process, the following processes would be used in conjunction with Manage product recalls and regulatory audits: Manage customer complaints [10389]; Manage returns and reverse logistics [10342]; Report incidents, adverse events, and corrective action/preventive action [12840]; Manage public relations program [11014], Manage legal and ethical issues [11013], and Maintain production records and manage lot traceability [10370].)	19671	6.4
https://apqc.org.ai/Process/19672	https://apqc.org.ai/Process	https://apqc.org.ai	Develop a recall strategy	Develop a recall strategy	19672	6.4.1
https://apqc.org.ai/Process/19673	https://apqc.org.ai/Process	https://apqc.org.ai	Initiate a recall	Initiate a recall	19673	6.4.2
https://apqc.org.ai/Process/19674	https://apqc.org.ai/Process	https://apqc.org.ai	Assess the likelihood and consequences of occurrence of any hazards	Assess the likelihood and consequences of occurrence of any hazards	19674	6.4.3
https://apqc.org.ai/Process/19675	https://apqc.org.ai/Process	https://apqc.org.ai	Manage recall related communications	Manage recall related communications	19675	6.4.4
https://apqc.org.ai/Process/19676	https://apqc.org.ai/Process	https://apqc.org.ai	Submit regulatory reports	Submit regulatory reports	19676	6.4.5
https://apqc.org.ai/Process/19677	https://apqc.org.ai/Process	https://apqc.org.ai	Monitor and audit recall effectiveness	Monitor and audit recall effectiveness	19677	6.4.6
https://apqc.org.ai/Process/19678	https://apqc.org.ai/Process	https://apqc.org.ai	Manage recall termination	Manage recall termination	19678	6.4.7
https://apqc.org.ai/Process/19679	https://apqc.org.ai/Process	https://apqc.org.ai	Review recall strategy	Review recall strategy	19679	6.4.8
https://apqc.org.ai/Process/20595	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate customer service operations and customer satisfaction	Calculating and assessing the operational activities of the customer service function. Evaluation is achieved through the customer requests/inquiries handling process, the customer complaint handling process, and product and services quality. Examine activities to ensure high levels of customer service.	20595	6.5
https://apqc.org.ai/Process/11620	https://apqc.org.ai/Process	https://apqc.org.ai	Identify key metrics for assessing customer service	Identify key metrics for assessing customer service	11620	6.5.1
https://apqc.org.ai/Process/11621	https://apqc.org.ai/Process	https://apqc.org.ai	Track performance against customer service scorecard	Track performance against customer service scorecard	11621	6.5.2
https://apqc.org.ai/Process/10401	https://apqc.org.ai/Process	https://apqc.org.ai	Measure customer satisfaction with customer problems, requests, and inquiries handling	Calculating satisfaction levels of customers by effectively evaluating the process of handling requests/inquiries of customers. Effectively calculate the performance of customer-requests/inquiries handling and resolution. Obtain information regarding requests/inquiries handling and resolution through customer feedback. Use it to explore new ideas and opportunities for enhanced customer requests/inquiries handling and resolution process.	10401	6.5.3
https://apqc.org.ai/Process/11687	https://apqc.org.ai/Process	https://apqc.org.ai	Solicit customer feedback on customer service experience	Creating an avenue for which the customer can provide feedback on their experience with how their inquiry, problem, or request was handled. 	11687	6.5.3.1
https://apqc.org.ai/Process/11688	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze customer service data and identify improvement opportunities	Reviewing customer service feedback to identify areas in which improvements can be made. Engage with management to discuss issues.	11688	6.5.3.2
https://apqc.org.ai/Process/18126	https://apqc.org.ai/Process	https://apqc.org.ai	Provide customer feedback to product management on customer service experience	Handing over data to management to analyze common issues in regards to customer service.	18126	6.5.3.3
https://apqc.org.ai/Process/10402	https://apqc.org.ai/Process	https://apqc.org.ai	Measure customer satisfaction with customer- complaint handling and resolution	Measuring the satisfaction level of customers as pertains to how their complaints are handled and resolved. This process element requires the organization to estimate the customers level of fulfillment with the process reconciling their complaints and towards the objective of ensuring customer retention. The feedback received can be used to develop concepts for new opportunities to boost the level of customer satisfaction.	10402	6.5.4
https://apqc.org.ai/Process/11236	https://apqc.org.ai/Process	https://apqc.org.ai	Solicit customer feedback on complaint handling and resolution	Requesting customer feedback on the process of handling and resolving customer complaints. Obtain information about the effectiveness and performance of the customer complaint handling process from the customers through various means (e.g., online and by phone).	11236	6.5.4.1
https://apqc.org.ai/Process/11237	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze customer complaint data and identify improvement opportunities	Examining the information obtained through handling and resolving complaints for development/improvement opportunities. Categorize the customer complaints data on the basis of speed, accuracy, courtesy, price, product choice, availability, hours, location, etc. Determine complaint patterns in order to diagnose areas needing enhancement.	11237	6.5.4.2
https://apqc.org.ai/Process/11689	https://apqc.org.ai/Process	https://apqc.org.ai	Identify common customer complaints	Determining complaint patterns in order to identify common issues. Document common problems for correction.	11689	6.5.4.3
https://apqc.org.ai/Process/10403	https://apqc.org.ai/Process	https://apqc.org.ai	Measure customer satisfaction with products and services	Calculating satisfaction levels of customers with products/services. Obtain customer feedback on products/services, as well as the effectiveness of the advertising campaigns. Examine this information to reach meaningful conclusions, which could then be used to enhance the customer service operations.	10403	6.5.5
https://apqc.org.ai/Process/11238	https://apqc.org.ai/Process	https://apqc.org.ai	Gather and solicit post-sale customer feedback on products and services	Obtaining customer feedback/review on the quality and utility derived from the products/services after the sale is complete. Use techniques such as surveys, feedback boxes, and user activity and usability tests.	11238	6.5.5.1
https://apqc.org.ai/Process/11239	https://apqc.org.ai/Process	https://apqc.org.ai	Solicit post-sale customer feedback on ad effectiveness	Assessing the influence of advertisements on purchasing behavior. Use techniques such as surveys and product recognition tests, questionnaires or feedback flyers, and toll-free numbers in order to encourage customer interaction after the sale.	11239	6.5.5.2
https://apqc.org.ai/Process/20117	https://apqc.org.ai/Process	https://apqc.org.ai	Solicit customer feedback on cross-channel experience	Engaging with the customer to understand their cross-channel experience. Find out what channels were effective and what areas need improvement.	20117	6.5.5.3
https://apqc.org.ai/Process/11240	https://apqc.org.ai/Process	https://apqc.org.ai	Analyze product and service satisfaction data and identify improvement opportunities	Assessing the information collected on customer satisfaction levels with products/services in order to determine areas for improvement. Examine the data and information extracted from the customer feedback and reviews to measure the satisfaction levels of the customers. Identify opportunities that could enhance the customer satisfaction levels and the overall customer service strategy.	11240	6.5.5.4
https://apqc.org.ai/Process/11241	https://apqc.org.ai/Process	https://apqc.org.ai	Provide feedback and insights to appropriate teams (product design/development, marketing, manufacturing)	Providing feedback from customers on products/services to the product management team. Analyze information collected through Gather and solicit post-sale customer feedback on products/services [11238]. Share with the product management team for consideration while improving existing offerings or developing new products/services. 	11241	6.5.5.5
https://apqc.org.ai/Process/19667	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate and manage warranty performance	Evaluate and manage warranty performance	19667	6.5.6
https://apqc.org.ai/Process/19668	https://apqc.org.ai/Process	https://apqc.org.ai	Measure customer satisfaction with warranty handling and resolution	Measure customer satisfaction with warranty handling and resolution	19668	6.5.6.1
https://apqc.org.ai/Process/12676	https://apqc.org.ai/Process	https://apqc.org.ai	Monitor and report on warranty management metrics	Comparing warranties by using applicable metrics to see how they are handled and resolved. Develop and submit reports that summarize significant conclusions.	12676	6.5.6.2
https://apqc.org.ai/Process/12674	https://apqc.org.ai/Process	https://apqc.org.ai	Identify opportunities to eliminate warranty waste	Finding ways to phase out unused or seldom used warranties.	12674	6.5.6.3
https://apqc.org.ai/Process/19670	https://apqc.org.ai/Process	https://apqc.org.ai	Investigate fraudulent claims	Investigate fraudulent claims	19670	6.5.6.4
https://apqc.org.ai/Process/20121	https://apqc.org.ai/Process	https://apqc.org.ai	Evaluate recall performance	Reviewing customer service feedback to identify areas in which improvements can be made. Engage with management to discuss issues.	20121	6.5.7
https://apqc.org.ai/Process/10007	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and Manage Human Capital	Delivering processes traditionally defined as "human resources". Process groups include those related to developing and maintaining workforce strategy, recruiting employees, developing and counseling employees, managing employee relations, rewarding and retaining employees, redeploying and retiring employees, managing employee information, and managing employee communications.	10007	7.0
https://apqc.org.ai/Process/17043	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and manage human resources (HR) planning, policies, and strategies	Creating strategies for the HR function. Create and implement strategies for managing the work force. Supervise and enhance the strategies, plans, and policies supporting the HR function. Developing models for managing competency levels of the HR of the organization.	17043	7.1
https://apqc.org.ai/Process/20958	https://apqc.org.ai/Process	https://apqc.org.ai	Develop human resources strategy	Creating a long-term plan to associate human resource requirements with the strategic goals of the company to ensure that there is enough qualified staffing to achieve those goals, to maintain competitive advantage and to reduce employee turnover.	20958	7.1.1
https://apqc.org.ai/Process/10418	https://apqc.org.ai/Process	https://apqc.org.ai	Identify strategic HR needs	Strategically defining the current and future needs for developing an efficient HR strategy. 	10418	7.1.1.1
https://apqc.org.ai/Process/10419	https://apqc.org.ai/Process	https://apqc.org.ai	Define HR and business function roles and accountability	Outlining the charge and duty of the HR function by defining its responsibility areas, as well as ensuring its accountability. Establish the HR function by laying out the roles and responsibilities for this function and the rules and regulations guiding HR. Define the goals and objectives of the HR, as well as a mission and vision for this function. Create a mechanism involving a set of policies, code of conduct, and institutional procedure to ensure HR accountability.	10419	7.1.1.2
https://apqc.org.ai/Process/10420	https://apqc.org.ai/Process	https://apqc.org.ai	Determine HR costs	Ascertaining the costs and expenses of the HR function. Identify and report HR investments using, for example, a cost approach or a present value of future earnings approach.	10420	7.1.1.3
https://apqc.org.ai/Process/10421	https://apqc.org.ai/Process	https://apqc.org.ai	Establish HR measures	Evaluating the performance of HR function. Lay out the course of HR procedures that would formulate a plan of action needed to fulfill strategic HR needs. Deploy measures such as hiring policies, leave management, internal code of conducts, and compensation structure.	10421	7.1.1.4
https://apqc.org.ai/Process/10422	https://apqc.org.ai/Process	https://apqc.org.ai	Communicate HR strategies	Conveying the strategies of HR function to employees and management. Effectively explain the vision, plans, and anticipated benefits of the HR strategy employees, as well as the public. Develop statements and messages that are easy to read, informative, and relevant to the audience.	10422	7.1.1.5
https://apqc.org.ai/Process/10432	https://apqc.org.ai/Process	https://apqc.org.ai	Develop strategy for HR systems/technologies/tools	Creating a strategy for the use of systems/technologies/tools in operating the HR function. Create a strategy concerning the use and utility of HR support tools and technologies. Decide what specific tools to use and in what quantity. Determine the levels of technology required for the HR management.	10432	7.1.1.6
https://apqc.org.ai/Process/20606	https://apqc.org.ai/Process	https://apqc.org.ai	Manage employer branding	Creating, maintaining and communicating company's reputation and values to keep current employees and attract potential hires.	20606	7.1.1.7
https://apqc.org.ai/Process/17045	https://apqc.org.ai/Process	https://apqc.org.ai	Develop and implement workforce strategy and policies	Creating and executing strategies and policies for smooth administration of work force. Determine and gather skill requirements. Plan the requirements for employee resourcing per unit. Create compensation, succession, HR program, and employee diversity plans. Develop and administer policies for HR. Develop benefits for employees. Create models for work force strategies.	17045	7.1.2
https://apqc.org.ai/Process/10423	https://apqc.org.ai/Process	https://apqc.org.ai	Gather skill requirements according to corporate strategy and market environment	Evaluating the current and future skill requirements of the organization with regard to the overall corporate strategy of the organization and market conditions. Identify and establish the minimum skills needed for the requisite HR needs.	10423	7.1.2.1
https://apqc.org.ai/Process/10424	https://apqc.org.ai/Process	https://apqc.org.ai	Plan employee resourcing requirements per business unit/organization	Determining the requirements for employees and the need for employee resourcing for each every unit/function. Lay out a plan detailing employee resourcing requirements of individual functions and the organization as a whole.	10424	7.1.2.2
https://apqc.org.ai/Process/10425	https://apqc.org.ai/Process	https://apqc.org.ai	Develop compensation plan	Designing a plan that specifies the combination of wages, salaries, and benefits the employees receive in exchange for work. Define the total amount of compensation, in addition to the manner in which the compensation is paid and the purposes for which employees can receive bonuses, salary increases, and incentives.	10425	7.1.2.3
https://apqc.org.ai/Process/10210	https://apqc.org.ai/Process	https://apqc.org.ai	Establish incentive plan	Creating a scheme of awards and recognition for sales employees to promote a results-based culture. Create specific incentives to reach desired outcomes, such as landing key clients, growing the customer base, providing exceptional servicing, and increasing profit margins.	10210	7.1.2.3.1
https://apqc.org.ai/Process/10426	https://apqc.org.ai/Process	https://apqc.org.ai	Develop succession plan	Creating and implementing the plan for continuation of key positions within the organization. Identify internal people with the potential to fill key business leadership positions. Provide critical development experiences to employees who can move into important roles. Engage leaders to support the development of high-potential leaders.	10426	7.1.2.4
https://apqc.org.ai/Process/16938	https://apqc.org.ai/Process	https://apqc.org.ai	Develop high performers/leadership programs	Creating a program that incorporates incentives and compensation put forth by the organization to recognize high performing workers and excellence in leadership.	16938	7.1.2.5
https://apqc.org.ai/Process/10427	https://apqc.org.ai/Process	https://apqc.org.ai	Develop employee diversity plan	Creating and implementing the plan for ensuring a diverse work force. Develop and hire employees with varying characteristics including, but not limited to, religious and political beliefs, gender, ethnicity, education, socioeconomic background, sexual orientation, and geographic location.	10427	7.1.2.6
https://apqc.org.ai/Process/11622	https://apqc.org.ai/Process	https://apqc.org.ai	Develop training program	Identifying skills, knowledge, and attributes that need enhancement in order to perform a job. Develop the appropriate training programs. These programs can be computer-based, classroom, or on-the-job training, etc.	11622	7.1.2.7
https://apqc.org.ai/Process/11623	https://apqc.org.ai/Process	https://apqc.org.ai	Develop recruitment program	Developing a program to entice prospective resources to engage with the organization for a position of employment.	11623	7.1.2.8
https://apqc.org.ai/Process/10428	https://apqc.org.ai/Process	https://apqc.org.ai	Develop other HR programs	Creating HR programs and services such as employee engagements programs to promote positive employee behavior. Create a variety of programs and services to support employees' professional and personal needs at work and at home.	10428	7.1.2.9
https://apqc.org.ai/Process/10429	https://apqc.org.ai/Process	https://apqc.org.ai	Develop HR policies	Creating rules and regulations that govern the HR function. Develop a policy plan that serves as a guideline for setting rules and regulations that help in achieving the HR goals and objectives.	10429	7.1.2.10
https://apqc.org.ai/Process/10430	https://apqc.org.ai/Process	https://apqc.org.ai	Administer HR policies	Ensuring rules and regulations are followed and are flexible enough to accommodate indispensable deviations.	10430	7.1.2.11
https://apqc.org.ai/Process/10431	https://apqc.org.ai/Process	https://apqc.org.ai	Plan employee benefits	Planning benefits in kind (also called fringe benefits, perquisites, or perks). Include various types of non-wage compensations provided to employees in addition to normal wages or salaries.	10431	7.1.2.12
https://apqc.org.ai/Process/10433	https://apqc.org.ai/Process	https://apqc.org.ai	Develop workforce strategy models	Creating and implementing models for effectively strategizing the work force of the organization. Develop a model that specifies the organization's overall approach for maximizing the performance of its work force by defining the goals, objectives, and expectations of the work force. Manage all aspects of performance required for the work force to function, including recruitment, selection, retention, and professional development.	10433	7.1.2.13
https://apqc.org.ai/Process/20122	https://apqc.org.ai/Process	https://apqc.org.ai	Implement workforce strategy models	Implementing models for effectively strategizing the work force of the organization. Carry out all aspects of performance required for the work force to function, including recruitment, selection, retention, and professional development.	20122	7.1.2.14
https://apqc.org.ai/Process/10417	https://apqc.org.ai/Process	https://apqc.org.ai	Monitor and update strategy, plans, and policies	Supervising the HR strategy, plans, and policies in order to refurbish them whenever needed. Determine the performance of HR plans and policies by measuring the objective achievement rate and its contribution to the overall business strategy. Ensure that information about these plans and strategies is effectively communicated to various stakeholders. Incorporate any suggestions by these stakeholders when revising HR plans and policies.	10417	7.1.3
https://apqc.org.ai/Process/10434	https://apqc.org.ai/Process	https://apqc.org.ai	Measure realization of objectives	Determining the accomplishment of HR goals and objectives. Evaluate the effectiveness of the HR function by estimating the present rate of achievement of the established objectives. Use metrics to determine if the objectives are being realized. Leverage measures such as turnover, training, return on human capital, costs of labor, and expenses per employee.	10434	7.1.3.1
https://apqc.org.ai/Process/10435	https://apqc.org.ai/Process	https://apqc.org.ai	Measure contribution to business strategy	Determining the role of HR function in implementing the organizational strategy. Measure the correlation between the HR performance and the overall business strategy. Calculate the amount of contribution of the HR function to the overall business growth.	10435	7.1.3.2
https://apqc.org.ai/Process/10436	https://apqc.org.ai/Process	https://apqc.org.ai	Communicate plans and provide updates to stakeholders	Conveying the plans for HR function to stakeholders. Ensure that the HR plans and strategy are effectively communicated to the people who can affect or be affected by the organization's actions, objectives, and policies such as the creditors, shareholders, employees, and suppliers. Provide regular updates to these stakeholders to ensure effective communication.	10436	7.1.3.3
https://apqc.org.ai/Process/10438	https://apqc.org.ai/Process	https://apqc.org.ai	Review and revise HR plans	Reassessing the strategies, plans, and policies of the HR function, with the objective of revising them. Revisit the schematic plans for the HR function. Taking stock of any suggestions or feedback from the stakeholders, revamp the blueprint of HR strategies and plans.	10438	7.1.3.4
https://apqc.org.ai/Process/17046	https://apqc.org.ai/Process	https://apqc.org.ai	Develop competency management models	Creating and implementing the tools for managing the competency levels of HR. Design a model for integrating HR planning with business planning. Assess current HR capacity based on the competencies against the capacity needed to achieve the vision, mission, and business goals of the organization. Consider factors such as employee development, career path, compensation policies, and performance management.	17046	7.1.4
https://apqc.org.ai/Process/10410	https://apqc.org.ai/Process	https://apqc.org.ai	Recruit, source, and select employees	Determining and handling employee requirements. Recruit or source the candidates as per the requirements. Screen and select the most appropriate candidates. Take care of the newly hired and re-hired employees. Maintain records of information for all applicants. 	10410	7.2
https://apqc.org.ai/Process/10439	https://apqc.org.ai/Process	https://apqc.org.ai	Manage employee requisitions	Handling the requirements for new employees. Create and open job requisitions by clearly defining the job descriptions. Post these requirements internally and externally, and modify them as appropriate. Manage the dates of the whole requisition process.	10439	7.2.1
